PID,  Sale_Price
902100010, 117786.08132602864
534202020, 134960.97377194613
533251110, 227309.90178883908
528435050, 272885.36118510884
914476130, 159954.26865031372
924100050, 143048.70424578153
909428280, 221456.90846116026
906230020, 296454.6976128537
923230180, 126537.92440409883
907420090, 180192.37521267944
534250010, 134647.94452074257
532353020, 127250.15773601834
906380180, 184759.0751552346
531363020, 150071.10840092858
906230010, 298374.15968938445
923225300, 90845.264968136
527252050, 271495.8634053942
923225440, 107111.34755233243
907280090, 242634.0003300344
527183030, 180590.81761035
535402220, 158226.82898400692
532376250, 130677.73250832257
914474020, 214455.7357445833
907275090, 216094.17135219026
528138030, 328353.0866969728
908154195, 320424.91956534673
527402240, 155211.48441778825
903228150, 135882.33135530862
531451020, 224270.39982194733
909275250, 144644.81567037138
903484080, 92678.14658583187
534202170, 148191.36686743278
906225180, 220561.92091326648
916460110, 222627.77219996936
528174010, 177198.32823925462
528228360, 209148.3527799651
903233140, 109838.14309431348
535153150, 155980.23964858058
533212020, 154670.74048635425
909428170, 187429.97604452932
534129060, 205142.34032478466
527163080, 176457.74689842935
908275290, 148354.77237091903
903201020, 147501.6301372716
528431110, 335053.8105658164
903454060, 80462.77164222953
903206120, 191088.71825854853
527131110, 263326.91690960375
906203120, 304949.6034798509
908102140, 126271.97326301006
527107210, 176071.2049809646
923204140, 158823.99427439139
527427200, 186127.87438993275
528186170, 215478.23930656188
906226070, 121702.67712737358
527357110, 136086.38424616997
534278170, 135627.34332739125
534427090, 139454.31104299717
905451390, 142612.6798938782
534152120, 174820.00346303725
535179120, 115466.75255197445
528435060, 243519.96775460808
534427140, 144890.2411560976
903429110, 124133.81308601904
535105110, 157651.11523102425
528366070, 271436.93375109124
534129040, 167842.08393316186
535454070, 127896.57086843188
903429080, 163369.06254146624
906226090, 154373.27110495346
534479130, 142504.19887406824
527451290, 99516.86565865038
527106150, 186777.66948036107
916253320, 223361.37658952613
916455010, 208170.3919633117
907201220, 128968.89858936927
908188150, 137298.05042034757
527325090, 197921.4876432237
906402070, 247568.16431084875
909101010, 129680.11710774963
528221100, 170934.87480997902
528480170, 251009.67460006426
906475110, 179761.0399036378
903228080, 127396.74893094452
528228575, 284183.4329873131
907227080, 128694.1020638263
905109170, 213011.4581923368
528228545, 177128.3694050552
534275010, 126122.96100857337
903425340, 124421.83512580807
902128160, 106949.89469782685
533215040, 254458.4770943414
911202100, 88217.31636131728
528456230, 199844.7154030444
535353160, 110715.48437938749
902100030, 81517.06292262983
528174070, 202552.51158857782
528445070, 236897.60314222923
902105060, 127201.839207472
909101140, 131948.4164344538
532354160, 128535.44937790548
528138060, 210463.07338208752
527107090, 187678.94409797486
904100090, 155949.57101467223
528458130, 285596.6291792669
535477130, 167741.5044954212
533223010, 161422.69487318044
528108140, 361056.9029952996
907202130, 160465.1197329829
527131030, 247106.28725159785
527453010, 150702.54913197787
907280170, 215546.062347522
528172030, 312742.9916373048
905480210, 120133.20303479004
902402010, 147558.51717667488
528228555, 176590.8101326229
902404010, 126425.68222254621
907253110, 240338.7169510044
906204150, 267811.3316879853
910201050, 119638.29390656082
528174030, 188585.60010819774
532476050, 279445.40581348503
907265030, 251570.5566849756
902109160, 120478.0566946594
903231240, 101154.25999399545
902103150, 118124.26288026494
528174040, 191723.25598856603
916125425, 173178.5994881898
531478010, 117772.29837589597
916403250, 229931.40340697463
923252080, 122347.03438027813
534175140, 134928.22218837237
902201120, 111929.72889962967
534276190, 111002.51550364222
906392090, 285125.3502401624
916402015, 203433.91239933597
905103110, 134900.30968783732
907203090, 118759.00302122471
903205085, 127881.77791406664
528110080, 315206.17466326
903225140, 118167.30238311282
903458110, 98468.18098931562
535325350, 117362.64093378905
528439010, 233136.03381029895
535355100, 121607.79245006516
905100060, 130152.2255294612
903231080, 108332.74312326591
902300110, 118650.57379015019
527451460, 106172.87192012319
535475010, 156330.9029728214
528174050, 189717.9411216652
527450250, 101888.91890707941
905351089, 188256.05195649812
535175050, 153773.5849103243
923226270, 87864.3482542997
908226120, 90236.0448844438
531375130, 153785.5697893385
905401020, 251017.70509577126
527356050, 166377.31838544062
534478140, 140881.85659537415
531375120, 152220.4445462311
908201100, 82149.68097962905
535383060, 55286.37768855109
534250370, 277971.92062696966
528116010, 322622.1375312156
921126030, 248793.79259344493
531375100, 161533.30612128295
535150210, 133555.82648043334
535327160, 128884.04342160835
528228440, 183003.0279123688
528120170, 287195.6393377514
527325110, 184431.66467428804
528108010, 281977.4667215164
909251170, 168238.76655455708
528250020, 189013.9946429102
527105060, 187481.607186954
534426110, 136147.12940540983
534201250, 161929.96282417793
907200170, 137504.76803219874
908102170, 147702.65875458842
535126100, 158850.91733010908
533251130, 186191.67733342678
532354090, 148244.55529959983
905427070, 230044.4838446397
528250010, 167004.8759999186
905101490, 129577.97395306698
527107010, 177397.89438395298
534204120, 143455.60114318936
528480100, 193676.82103884048
535376010, 98665.65036295961
908102260, 146646.74134718662
534104100, 215537.83851878162
909250220, 175192.32160317383
923252075, 154268.95160101462
528480040, 256104.1433524422
903206160, 150204.95375839103
527106050, 166512.5045172324
910226060, 131156.69351624924
902207080, 134264.33096399563
535376100, 111044.67894634469
535450160, 94873.86966467925
908186070, 147546.58771138047
528385050, 251207.12493474747
903200050, 93654.97426037453
903232030, 89902.40122831707
527163100, 175869.89527232043
907255020, 251644.14738205724
528488120, 186474.35017844493
527328050, 157630.78119461812
907192090, 220150.55642561338
907135170, 150345.91932879377
905201090, 143194.67965912918
905107240, 159052.17026075243
907126030, 147245.5604656588
902128150, 129523.64581466839
527132090, 201372.06912379464
534402060, 158195.9762980249
531477040, 162966.22377183597
903430060, 122607.89151990124
907254050, 208381.69900301058
902110080, 140105.2597740166
534451130, 81891.44244540976
528363110, 351427.5078252631
903430040, 98275.0550015633
902306120, 125789.44501825837
528290060, 160214.55947528483
907202220, 130281.36680509755
907192120, 209696.25148049026
924100040, 193495.36106264062
527368010, 231515.90603828095
1007100110, 132747.69440727454
902405100, 128909.0467030621
527216050, 386532.75185467827
527378140, 216830.58379398257
528228430, 212674.7812261271
526353030, 235739.94464370326
528429110, 241996.57896008604
916455120, 225428.35195015563
535353130, 118942.55773506215
910205130, 142803.35718148464
535477090, 131947.83385095434
907251100, 257519.97155755974
527146135, 302600.3770129257
902328100, 141596.995781885
535180120, 131521.59406602898
528315090, 291399.8072335583
532353030, 140409.71850981348
533130160, 263569.84773284115
531382070, 285224.0728050252
909455060, 168954.9463824391
909452114, 174264.1736574804
909276200, 117686.87881215499
527451540, 104167.00198930137
527455080, 144631.65504990856
528228550, 149561.7256410774
903236130, 179851.24430489045
527453070, 130729.57018499021
535454030, 79422.48141942886
907131060, 161778.8297318707
535425010, 263694.9602261097
534176250, 139582.59010897833
923203090, 177523.83797985362
923400040, 147332.88559367144
535452120, 145423.81357066985
908128100, 192933.31271807489
905402090, 158804.49995365285
907290180, 139673.9836379969
527210060, 352042.98638292454
534200030, 115852.43988493715
535377150, 82657.86910499203
902206020, 91668.16205181293
532477040, 252248.7356991372
535301160, 130251.65581721345
908226130, 98477.23545096816
909101180, 130759.6070531523
914478020, 131295.09746133024
914476010, 161617.17285470368
534430050, 120701.98120983585
907275140, 284028.8388775316
527357020, 160179.14729979928
910203290, 114310.40801604194
528480180, 255094.89078631884
916455150, 311323.2830862868
911104060, 66530.29966912452
906380140, 176107.80194710655
535101020, 148700.6707581486
535125070, 186913.5003277341
909101100, 124757.66611667392
908128060, 219021.739500548
535477150, 111767.32772315682
905477010, 113871.97346211501
907202050, 146702.90732905793
535454100, 128737.1746633706
535457040, 125030.8200013068
528315030, 312205.9490155425
533236040, 164984.2516063427
907420080, 172700.39503447863
535478010, 132996.42730299957
906420130, 261342.7664982027
534128100, 161130.39860222803
528429050, 256556.51558734674
528275080, 205949.44311435663
903426180, 151170.26909212346
534430080, 128619.8919586863
534400030, 145588.74550271494
534475100, 138930.78663138664
527108090, 224216.90035654244
910202050, 78504.21798583094
535378020, 111789.83966671987
528235130, 173383.95607370854
907290070, 176325.38078730938
909129100, 140699.6537160598
906223080, 232046.90230082482
906425045, 136844.11273816563
905452120, 112681.56080475822
906226100, 118192.83692312568
527162130, 221687.49892595553
528222020, 170490.00496636378
908229020, 92824.56159824066
531363050, 159728.96536498502
528482090, 291028.84266393393
903231060, 67569.87177903386
923227080, 147846.3538440538
914476430, 203569.01323604622
528178090, 383870.095275002
534178010, 137533.4585371961
528431020, 256065.0547816341
531384070, 217192.2332220788
911370530, 264587.7069292123
905401100, 164374.0172275657
909175080, 56445.892037747966
528386040, 381612.93503495486
533215030, 209445.74857254935
527302080, 253225.48935869522
526301100, 189275.01987336852
906477110, 145239.24058066186
528142020, 244468.7244395354
903430070, 111140.11997104423
527256120, 431465.96097017446
905451330, 135894.77329725496
528354060, 241267.45856603477
923229110, 186165.2282870079
528222090, 199232.68658551713
907290040, 185633.14876273103
534451050, 100235.81543433123
908152270, 145551.8307517175
526302030, 150600.52980838623
535382150, 71255.65990797007
535180020, 150715.74616351526
907401080, 217196.7273765821
902302150, 155822.59439808206
535325320, 127701.53568568754
903233050, 135183.82717346898
916403020, 210852.18315862273
905107320, 150466.30755539067
528186130, 337551.95339896507
907181120, 199717.17470129605
907275030, 240005.56685861736
903456110, 173342.76836594974
906380110, 246628.14248934377
909425010, 222360.24513294132
914453045, 404321.9170988019
906394040, 214599.57818625038
904100100, 224486.59092293723
903233180, 115191.39431518884
905200350, 160771.67867991258
902205090, 120870.60138896602
528235170, 219422.5885911772
535151100, 120012.06620708061
528292040, 179582.08273237935
906203140, 281482.8115899206
910205020, 102259.48833703205
533250130, 238573.11099022548
903225160, 113562.1060024512
907295040, 208154.01011509105
528110100, 443922.7438815975
532376110, 128741.65461167842
528290140, 186378.99029839397
535401140, 140864.42032218375
905226050, 135760.17730604627
534478230, 141535.9187679642
535451190, 107926.89272695953
905476160, 107448.05496022633
907290140, 139113.61103070877
909277100, 107430.19622093232
904101070, 216117.6171643265
534427040, 151258.99153270212
528240020, 185424.01099197747
916455050, 205020.15949226546
903232090, 143162.83796259062
903226130, 101778.35192111877
528250070, 214405.2979681313
528218080, 171946.11932997088
528431080, 210936.64988773625
528431120, 247341.16376801959
528228375, 204198.61624061817
906385020, 189293.83943034735
908103320, 133171.53718429862
527105050, 187814.84385180104
534275170, 136885.60377862505
907202190, 147434.780832389
534128190, 234154.37105461152
923227030, 151673.70208577142
905426100, 174811.4115617056
906201022, 207578.59040816798
905103140, 159989.779171643
909251040, 124559.92803020288
916125360, 160147.97779731077
921205070, 280498.1070734021
906340120, 279220.97063296195
905427030, 222796.57604589208
907187080, 194680.8365475807
528231030, 146950.64336140093
911370430, 288746.16723252274
923203100, 203568.8006149409
528366040, 326532.7507409906
902477130, 57086.622409609954
905101310, 120135.43080159168
528275070, 226644.09426873605
531380080, 222264.6035049635
903236010, 117034.35909743789
527163130, 180472.37151273867
909250030, 137591.91851792796
527105070, 188181.82224257087
907131120, 201462.44387835826
911175440, 102235.0238250641
535402120, 168244.2889601015
908250090, 112497.35300160183
527107130, 180697.17067876144
535476360, 191350.18169794563
535452090, 125622.76853939005
535456100, 106891.57714358653
903401070, 130138.86745013796
908154235, 319857.33842904906
909275080, 163043.14975380182
528458070, 194909.25733638878
906380100, 305888.6066730739
535404080, 115692.85371910468
902102080, 125355.08116485218
533254130, 183326.2800808299
528439040, 224445.03693012882
528290120, 202907.5546274599
905202190, 231115.88064122223
902329080, 114279.2186280616
905226130, 155530.4662431697
916382100, 429708.17653529963
903430090, 136140.47413881344
903230100, 129982.35737777191
916386020, 184050.31259813943
906223110, 219651.92236885164
910226040, 143867.76448118896
535125090, 208851.95580186797
528108040, 380284.8832869524
903481120, 142155.37061922345
908152080, 138771.96366825578
531375090, 133735.19445414012
533350050, 231553.15421429195
528456190, 211290.07350124698
527402060, 143195.279237098
906402200, 369081.496505704
903454090, 102586.41658407934
533352075, 187134.5865140942
528172060, 260596.47277154733
904100040, 136249.79844952343
533130130, 282049.1646467085
923230040, 146317.2532829198
903235020, 95169.21564058171
902406020, 114041.00417463158
903226170, 107206.97050635358
907175060, 206106.53011376667
528490080, 204872.97244014093
923251160, 141270.157693794
527452100, 141740.3836475743
906204180, 262657.26073076605
527162180, 181659.19744294163
528118050, 501015.86949760286
905107220, 168804.0476084711
527212050, 297718.10714513797
906402060, 231675.02048842638
902206220, 150645.7354553859
528220040, 173045.67124544128
535402230, 134965.12214545437
905426010, 262371.7229788272
905352030, 187828.6557379601
906392070, 189584.45938351564
909275040, 134717.140050211
909425130, 174405.83171273718
909101060, 78846.15576372188
905104240, 137503.15337910844
909475040, 236669.36022096613
527105130, 250373.8700740359
907200230, 120164.39214864145
528102110, 366508.2177278936
531475220, 155739.48875626174
907280040, 242409.57359191115
527276150, 102946.21234206417
908225180, 82328.95461872971
534431050, 218156.10999507233
909250060, 192482.95668397535
907410050, 202437.71093466686
534128020, 206966.39433833276
527358140, 193361.7470157567
909475230, 307461.46762193146
914476330, 193030.50656974624
905101450, 136905.18785566225
923252100, 125552.99857526536
533242080, 182841.6884025702
923228370, 88942.09221177816
909100150, 102900.41288601217
534425080, 179589.78504838693
909428120, 233350.1270160693
527108030, 245705.24341060026
923205015, 196851.10811526258
533208080, 164893.6211215545
526354020, 176754.67802218534
905101200, 126628.38291997307
905200260, 127267.72982932514
528228565, 193032.23493473593
534176140, 149405.98449772742
903231190, 116564.96535410012
910203020, 108307.28277789177
902400090, 126708.73200382221
528222010, 279516.5898968582
528102030, 357707.8206918429
909179020, 215048.53854120267
903427120, 144020.39301014913
907412040, 195923.2928069193
535353050, 155553.1342205656
904301410, 92342.37466396826
910200040, 113781.30402190879
905301050, 257668.3630030654
903457130, 86089.5447396427
909250230, 168907.2577538253
907194110, 189541.30293593588
527302110, 229009.4785880243
921205030, 386557.5984795913
528166120, 457913.5448142234
527146030, 245615.13931944873
535426350, 152530.5278535494
902206130, 114943.28164041934
907131190, 200003.4990199547
909254140, 81809.2427501007
905101100, 93526.36892433079
528376010, 306690.8694002381
902329030, 151391.0605486272
535304170, 115683.89103704483
907420050, 168446.97476821055
535380130, 124312.72276971042
528429060, 263627.8123597721
528240040, 173800.41989828798
909428110, 153583.9876770835
909275110, 164391.76379435314
534276010, 113001.53019454377
535425040, 178929.4961072271
902300215, 121800.19471111138
916460070, 194079.42997095053
528429100, 268919.7024929282
903206170, 150922.15857413158
907187040, 234799.384764021
923227100, 151036.13553317657
903453080, 210222.05586623176
923225260, 201611.26259513551
533212130, 143095.98207166672
907180120, 220547.81977128785
902306130, 124646.14959306971
527254070, 318137.38729120564
904351040, 111720.67707388807
528390210, 225105.71512729087
909428190, 217662.35878517322
528363130, 313242.0983886598
904351280, 119820.12821976597
907262030, 206682.01918055117
923400025, 177285.51684561028
907295020, 222354.56430043114
914452090, 173258.65992322974
535152010, 128826.97923704538
909251030, 154763.81987267837
908228040, 116566.8552800764
528102090, 335750.7973615167
905478030, 147609.06319896976
535402180, 113336.4442327183
923202220, 156030.39861450277
535126010, 217410.22679318834
528482130, 228981.2033870788
909280030, 180791.56873211643
906380050, 215248.5111615279
909252110, 141592.7966947496
906380190, 187198.84629826696
534175100, 159573.15839004738
532476080, 268209.51284383057
903476090, 125847.40459603164
535452140, 98155.70728131896
527455030, 133513.77755419188
531452260, 171312.4171288088
531380110, 185521.51846422986
527110120, 181972.39505756457
535383110, 97814.2623312881
908152180, 160904.7340195619
908186080, 145293.87291167516
902106010, 143215.63307529668
527182020, 173026.4447359531
535403030, 114534.21601794774
923201020, 148861.21727856153
902110120, 113642.90131423908
533215020, 262367.2345344528
906225210, 145424.31067759285
533208090, 195435.4598605145
534400050, 149697.18091649082
534276290, 106008.13885264179
528445020, 241595.39449361255
534403410, 142023.76403658904
533238045, 238711.55034868253
908276230, 107458.02758634908
908203100, 99704.76958404602
531451280, 218154.65524682734
907180050, 189091.8563901636
534403050, 142330.77460699054
907410080, 210064.1869527944
527106010, 232602.60938930974
904302260, 115998.65499444613
528290190, 170949.18205616894
911370500, 284298.99904553825
528292060, 253075.25257252928
535457020, 153856.04174988143
907227060, 123500.492629972
923275010, 151827.6780862435
528477020, 254175.29310243521
923204150, 149323.76271067446
528106120, 248429.41009220586
532479050, 147834.94807882584
905200100, 117950.40391793971
528176010, 466402.6301551827
906394050, 186668.77336829688
914478045, 148108.4574109241
902125080, 127885.53000645024
528102100, 281588.6156739718
527212030, 430775.3158736
914452060, 152490.8750845712
902330040, 162824.88489593667
531453140, 131916.2434891008
907227030, 125738.98630234276
534250335, 153940.03542808903
534430090, 115916.57100688409
527108040, 243281.23667554386
909254070, 174563.06279944238
531363080, 133377.5810334708
903201080, 138408.09137664855
916382110, 345049.6216417194
534429030, 109640.63505159004
903475100, 127579.71782044701
534426040, 142666.57546243232
902328040, 145485.8462788737
528174080, 207822.84622891044
902400110, 234482.16445128
923226150, 146216.5726848621
909277090, 143959.70996610628
907250050, 329885.6128483988
527254020, 346812.25716390356
909276010, 149791.12162527873
535455060, 117841.48746445021
903226060, 146759.14222970908
535325460, 208743.8563104181
533252020, 157017.03919433802
902103170, 106113.36948237875
905105040, 114975.86721788153
908128110, 173444.1057506994
907202080, 124900.89136027245
534127230, 155856.60656800985
905102060, 143630.59532020183
528482010, 261645.83303683536
534430110, 131459.01644907563
533352150, 191035.14012468964
916386140, 207590.06978829714
908188140, 131319.8871945006
531451030, 213334.55615852022
905200490, 105388.9314665278
535302200, 108691.81076521373
907414080, 185064.86674894104
533241010, 173466.02170186612
909256060, 145569.90433892902
527250040, 112143.0921269808
527165010, 182573.13488714036
902300020, 144699.51272926974
528222080, 170702.34583641193
907196020, 244301.40521608875
531371050, 175895.25361062374
534276160, 125345.92408957229
535150280, 136531.35443149979
528315070, 276276.41711297067
907412090, 197624.69950147017
909254050, 155498.35003490304
923229100, 198948.80510756254
528250030, 215700.399117214
527353080, 170828.5280849037
908152110, 149724.5770298241
528429090, 336337.4973790541
533210060, 156536.65592576598
527225035, 212046.3546876282
