PID,  Sale_Price
527358200, 172514.55231565787
907187080, 189495.04893187556
905427010, 193474.12333442958
905325020, 290871.2612503371
909254070, 168505.68795676503
905351045, 184747.42209360327
902205090, 116089.94100024151
535150280, 129556.64201176654
533253160, 180120.6775475416
532377130, 132478.26199955828
535478070, 135836.10454213643
905451050, 153168.43927184035
902102100, 104939.18558217298
905201090, 162237.25395064653
907252020, 239143.47819785148
902325160, 95104.58907985724
907125040, 152478.58975129045
527450030, 108820.74748582576
528228360, 201046.18413924804
528222050, 171735.33133747926
526350040, 121736.46019455747
535105030, 133271.5976717397
535402330, 195640.74891043568
906392100, 249103.72739433675
909455060, 154719.9471255419
528186050, 285169.38122460793
531451280, 195725.72238550652
531363010, 176382.9213944489
528228325, 188695.11947696604
535303050, 141244.67690199037
923203140, 149072.22806519814
528480160, 203046.47887847686
528235120, 191159.1032046047
923400125, 130227.25191501941
907202080, 139434.68873415698
906226120, 140790.78327001233
907410100, 186221.30217554985
533125080, 301136.3665919352
527455050, 148734.46737348384
535301080, 123084.38347024105
905403050, 103559.29752849207
528480170, 263822.91135979816
535378080, 131566.6418117269
528439050, 239005.3773264555
917425190, 202536.48310446003
905401020, 266517.42069044703
905300080, 137357.69629267455
923276030, 143241.97084010282
535354100, 132551.31729708504
528240150, 190221.9753835663
916384100, 262345.21802304045
903225140, 122607.44670641572
527359050, 141560.4793097593
535177100, 142096.60805107313
905402060, 137170.8755394441
528290170, 193612.30822014247
534403290, 216583.259651953
528458030, 221834.30869137406
906226110, 117858.26291126164
535453040, 126816.72034279747
903475020, 114521.37500589846
528120010, 295235.6417509426
907130110, 176445.81441118623
905107380, 133309.34202976205
528390210, 246867.05948748035
527402060, 156729.02868178277
905226110, 136376.18813172833
903231130, 108997.64750289993
535178100, 155343.6728916966
907125090, 164435.51789651488
911226030, 74574.14440960035
902477130, 38819.09540420518
909282020, 260975.24804749474
907280170, 215261.83156037133
527166040, 161991.43712530623
528458140, 275410.5920988091
528120060, 393985.66187908093
902301120, 122756.6159002806
909254150, 147463.46010909145
923230190, 129152.85047286784
527163070, 187232.01457354936
533206050, 201436.47590386122
916403250, 235214.8318797739
534428100, 152701.36558882252
528275060, 177621.99343348324
527425025, 117998.37246806698
908103350, 132727.56133838333
923400150, 115268.49780199346
902404010, 135058.69590899424
533206070, 238046.11243973824
528180110, 321179.19324739324
534402140, 151197.2892065858
905452050, 88340.03053354082
535151160, 139776.87602583133
909280030, 240410.03779414305
535426130, 198744.8238531379
909475050, 215031.84918470035
534452060, 140444.6243045187
902106070, 120153.68220354471
907290260, 261538.11064189495
534177230, 205691.5292025091
909101180, 112289.36089966392
534201250, 156462.26826972677
535325400, 106294.1097255618
902128100, 111393.60583477405
534127270, 165787.39625965658
535325280, 120726.77034234228
528480060, 322285.76523612445
527210030, 511667.8923250014
906201030, 165828.29912207
905427070, 210748.66103277967
535153150, 162338.606974339
907227090, 132593.84608963924
528106020, 492576.81396096747
527455250, 122996.96352878831
907125120, 138999.49509696898
528441090, 474694.6277892018
535454160, 132002.10472434
528275110, 221556.13501335456
911175360, 98683.08651205915
903425190, 204073.73287828988
535451250, 136540.23192236124
535403200, 120329.84951261518
923277040, 141065.38741518752
527425090, 93192.41484856475
527451330, 97581.57031865539
909275040, 131032.5078783891
904300150, 85067.17112610099
528482090, 304240.48876121006
902401060, 85940.83181097865
527302185, 243584.53752094958
909475070, 233756.06313622324
527405160, 110424.03400512226
903232100, 138270.53814335976
534451020, 73527.28073415323
910206110, 102777.87024292901
902105050, 124548.14052055829
903426200, 149654.2042756384
528228435, 188768.1600768421
528120130, 392842.3077324221
533254050, 212861.99854477387
908103260, 128373.7643671152
905200290, 158574.8776734719
532478020, 298502.91036995634
907405140, 203324.3269917451
906394060, 186681.09558314833
902207140, 104410.82375216515
533205060, 237607.58100308996
535382150, 86555.65849937988
909176180, 140117.70729554916
531367050, 224453.11482629826
905476225, 134800.22771874082
535301170, 149743.08995138534
535452060, 129864.67519602073
924100070, 168410.44217006062
905478190, 101412.93724951656
903230100, 104875.16486286285
528178090, 351366.3889097736
906392110, 244198.21123145267
531382070, 244355.8807272495
531375110, 158201.23791905958
916382010, 216005.38653736765
909101080, 81120.91827400653
906223180, 216540.1496732421
534200030, 120450.94035091068
910203090, 109377.97988287038
528292020, 212800.47688220663
534451080, 81720.1459685597
528488100, 202390.30576663357
904101040, 122273.61490784673
527216010, 437862.9517265003
527451410, 95704.74501291232
905104080, 108426.81693907952
531363030, 170975.7267407637
528294060, 178390.52587684884
534204120, 148902.35995889056
902106010, 143412.22558272578
902128150, 150631.63979181717
534402170, 180761.37238733223
528186110, 288550.8120903567
535402180, 113735.96783955401
907251090, 250274.67813559674
903232030, 87810.82872911496
909175050, 214334.1849189021
904351280, 118594.70184246864
908127100, 111342.09854104901
531382090, 175864.47754673456
908102020, 103901.07583035908
903231080, 123040.17701912312
910207110, 92355.95032554089
535383100, 95936.79393789801
916382120, 294824.3838329121
535454060, 81417.49953903622
533217050, 161075.66736386815
902406020, 115195.6118851188
533251130, 190555.89206725868
532353050, 134337.22566631486
906204180, 220530.1811343606
527452070, 154320.6842087904
907252190, 263176.51901563926
909251040, 155794.02922318812
535327200, 129935.08689000698
906230030, 264583.75896884885
908188120, 135191.16210814196
535379100, 130719.95228985665
903430050, 82532.14647219203
923252100, 127467.85739586095
903233030, 127795.60906560962
528144030, 280346.3405013372
907192040, 219456.53359015877
907202010, 156612.0086269386
916386180, 214593.84449695266
535403280, 146368.07751947077
526353050, 257476.64064444386
527210050, 412670.21646262275
903429080, 173312.13568858407
528150070, 484135.98370433605
527358120, 165478.03503337264
916455150, 296824.6242647558
916403010, 191051.5047267243
907253110, 223582.40064422012
527401160, 125617.43716237832
907203090, 118128.66487056798
906204280, 241029.56177351766
528360050, 497474.67092616396
914460110, 222847.27978834749
534127130, 160134.3309635913
527356060, 162108.48480299624
528186080, 291471.4484847602
906475200, 225857.9370106943
909278020, 132256.85007113204
528231050, 180289.1944676425
535380110, 97629.99866259683
535175070, 145526.26844863757
903228060, 128100.37952269583
528170070, 265995.22043428186
904301060, 146069.99392913657
902207170, 99188.98436239478
535325320, 123097.27205330685
907275150, 304989.4594556163
535175030, 155785.56094709103
902105110, 116860.97342287419
910204050, 138667.05912257088
527146135, 297467.70178124827
528235000, 178029.09197996373
528275070, 233140.4252126673
527353080, 188456.13890973502
905478030, 135597.60898718293
533352170, 174490.66512829898
535457010, 141180.9339778137
924152030, 210084.8004466453
532377050, 147821.4874953483
533252020, 168240.76539696797
923225300, 89653.94107523552
923228220, 89401.10062863545
535303030, 174061.51807381117
906223210, 229779.11435655068
535402070, 133593.06442109388
906394020, 205220.97169429663
906403060, 217287.02129871643
534151120, 249920.12545188036
907135040, 151152.9445966373
528116010, 327516.7769954652
903429010, 119976.08949735224
533253070, 197053.99614808493
902406030, 115273.5845397624
903201080, 177605.5275857465
908204160, 78048.02398256608
908250040, 103322.03900328958
534431130, 120190.42193456707
905377020, 140862.53055493467
534431070, 154141.82737486725
527165130, 171768.9902596214
527302090, 212862.65680690148
907202100, 120398.75876217207
907295020, 222485.04618926605
527163010, 172910.52736543608
904101170, 121140.36370687353
535354070, 126446.72255037118
535154060, 167528.6137269143
907202240, 184664.94662571183
528280180, 213314.6752874417
905104240, 127621.38719761418
534201240, 136256.737844564
528490040, 228422.10574983925
527454200, 134702.1248929553
535403030, 133046.59443396708
528490080, 204049.7339511129
527127150, 216511.54605787568
906204140, 218444.62648422518
903227090, 124166.23878674378
528108140, 394959.76957323845
902304040, 131642.88916421984
527450080, 123397.21505867857
923202025, 181158.54068833074
905427050, 163643.96244803187
533223010, 175664.79007049967
906475170, 279261.14472384163
534428020, 126110.92076228987
914474070, 219320.33355751346
907262070, 180767.5691549759
528114040, 387369.6618831861
923225260, 167003.45717261903
906426060, 284616.89662492817
527404020, 127118.71900327728
902125080, 100280.07016555991
903476100, 85848.1075097991
905475510, 105133.72819842865
534252240, 165265.52591500833
528228545, 174515.8058627603
534201280, 128006.9709309183
910205020, 96383.5064926504
907200340, 136969.33063465002
535382020, 136200.76248378016
906382040, 202629.6478888051
909252170, 146033.8194777536
904100090, 173258.99931418142
531382120, 210939.02660769952
535105110, 157943.84104058283
535350040, 135566.65960345027
907410130, 270929.3454169497
527376100, 144083.30841352133
535177020, 115988.55770902253
533221090, 165301.30917879008
906201023, 223183.1226711479
533208140, 188674.4378780654
532376110, 129061.90755731067
905100030, 145667.41464447932
534204030, 139452.69924609683
902101050, 147670.5565214456
916176030, 167067.37824146202
534129060, 206959.09296469737
533253050, 177429.9012999193
902204120, 140324.28967935356
905351089, 185584.25353422522
909275160, 146499.39625897544
528366040, 350039.62791107123
527403120, 95822.86808599712
905101490, 134267.2545866452
906382030, 230959.44678290837
534400120, 177578.72452186662
909428190, 226968.42169880148
527302070, 179722.91664348514
906200230, 168820.9175723292
909276160, 311012.436142054
534151180, 242881.82742720458
903481010, 93227.4408849416
902106120, 81888.992512342
910206010, 45417.29454966555
916380060, 265894.5394335601
902301080, 109194.22784524281
907175080, 214743.80186005007
527162130, 189342.52717027772
535151080, 134689.0684036969
527131110, 251144.35027580347
923202137, 108450.93327212973
533252130, 217039.17329257677
531367010, 197243.27473890324
923225190, 105229.79231421258
533215040, 261433.6137578179
535454030, 84269.607828881
528344040, 336805.904429992
906226070, 108986.05028244611
916125425, 250302.36289322402
527451640, 115926.68098647593
534129040, 189961.4693538068
528240060, 191446.44971874738
907401050, 203416.38249059883
533212150, 154776.72595909823
533210060, 176450.41156800542
528387030, 287344.55836121715
531385130, 222987.8170939708
907290230, 142566.05336735985
527328050, 161474.5616308377
907275140, 283636.4269759149
910203100, 62760.336452519514
916125360, 169385.57981169157
528110070, 302352.1546495765
526351030, 180136.9178585735
905426030, 168385.86214139778
528477030, 239304.1111235588
908102130, 110403.401991446
535179060, 172060.94805182036
535450180, 78504.04316145448
902330010, 137361.06892314184
533213020, 204232.6731391949
531451290, 192760.57571833918
531375050, 144847.64447127143
528222060, 184547.7337493775
534476080, 137070.5400512667
531376060, 183823.57490354512
535455090, 122076.22134591086
527404140, 113197.96704643007
903206120, 180722.74129029392
910205130, 141235.60325132156
923226150, 144791.11856366362
533352150, 152121.98404729288
914478020, 139236.26343197736
905107320, 135990.94304431786
534151175, 259746.75119112834
923252075, 132562.3156856132
1007100110, 121160.49629936797
906475110, 230016.03899019602
534176250, 134512.80064204405
532477040, 272539.6249140644
531450040, 172046.32189011332
534278230, 140247.04136034157
527357180, 282232.43970915675
924100050, 143341.44760501842
911102090, 96201.69631328974
907410040, 200109.99612789362
527354040, 221573.5845212194
903226170, 138188.36727866132
535453160, 128309.07290178219
905106140, 152819.46428098303
528480070, 257992.35169130878
528456220, 203030.14302392115
904301110, 115841.24164481938
528120100, 243639.24718765047
535304020, 142952.442851116
905101200, 104207.97162923723
528427040, 200198.3626776745
526355080, 380090.8921361296
535403150, 159662.10470422625
527427230, 185665.54040461904
923230180, 132240.7972549952
914452190, 135652.6632375909
905225080, 221917.8436685671
533352075, 194791.47246513766
527276160, 209359.778730504
534275010, 131076.15578057847
528150040, 362471.4883392183
908102140, 115274.87763275926
923225080, 121193.7845872174
905104180, 133056.1565338764
535451010, 138173.71644387962
907194020, 209722.19414966906
527375160, 192063.74082946885
906223140, 233333.63949438283
907290170, 140044.94282475664
527451650, 120232.16181614962
528186090, 288306.40555429907
527451450, 99451.71650100699
535476350, 184388.6109589829
528480130, 215538.8107659215
535402220, 177531.7144405856
527403360, 118488.63130342637
532377060, 117316.33771071072
527354200, 187604.76930862488
908152260, 147814.9898861168
528326030, 303678.7579422601
527452100, 138603.6748729686
535152050, 209421.28837488245
923228180, 71375.02795192413
534104100, 206775.99647801448
902103150, 129179.06794723593
923203090, 146595.34245800186
903227140, 143079.23877011912
903426180, 128979.15350941337
528176010, 459970.96063125966
535450100, 136973.46083249472
905226030, 111696.42596232609
923276100, 130065.41948255876
528118030, 404876.79192722397
923225490, 116522.50025850013
914476450, 190837.89405611498
528458080, 246434.1225049352
535152280, 145687.3530215093
905426200, 138107.25474361982
906392120, 293698.0715295087
535402100, 140596.05552463114
907200190, 136601.55449371086
535302080, 128381.02513418108
535305160, 99335.28469181781
528221060, 178381.42161364332
533212050, 168992.9822570828
908208020, 129312.33888861479
534276010, 112744.10359590553
909256060, 112100.19059246413
528150080, 361738.1208258342
902134060, 105080.7473371541
534275220, 121094.7328385173
907410110, 222658.57494518018
923225370, 103907.21498703251
531452070, 164533.33446457787
534451110, 110391.18765573701
914475010, 148700.84987102836
527358140, 201428.49444492217
528250030, 205984.49904356222
528142010, 317287.88515786274
916460060, 225631.8072618884
535180020, 163719.66069915425
528386040, 373552.14973929565
906380070, 317616.4060819403
907260030, 183875.83080161706
535455060, 118018.50012314359
528358040, 274484.39324756427
909251030, 133434.26529158905
527164120, 202616.37846896215
528102010, 379968.99937806744
923229010, 146348.51816400446
527158020, 181177.33765925432
527455080, 146201.18302830672
907180040, 196110.08843696417
528327010, 412717.0695840445
528228280, 193217.03356231534
535180070, 135902.04061230412
905479110, 124464.83210204258
903484080, 81610.3680690096
534426110, 141882.01968698433
534479120, 120042.23253340521
905475520, 83962.35886753318
528174070, 197002.10741901968
916384080, 235651.00524222592
532377020, 103471.20267050601
909101190, 149575.62172961625
909275250, 149542.99657874327
905106170, 124961.8703392077
528172060, 240906.37884828137
532377100, 123998.01700797028
528290060, 152894.92756346712
534400060, 157749.37495036042
528221040, 204497.1860207232
531380080, 232601.21525026349
909455040, 174817.40967264166
907262060, 238497.70983211495
527455060, 141979.18218406013
531452020, 120358.02419566583
527425060, 109915.59204559651
909250030, 98008.62207974835
535180100, 143417.0245215017
923225200, 122258.08369194272
534128100, 154836.57317710304
528253020, 227131.97246720913
907230240, 146726.50561716763
527451020, 114093.40634228353
902103170, 96264.10346766705
534226120, 121699.07768472409
533250110, 219642.6063566982
907280090, 216949.0459810272
909101060, 64191.584149500784
535380050, 135510.2794984154
531475220, 154600.89677629032
907425030, 144186.97573310588
907192030, 182236.92757721132
535377100, 89882.4179479997
923202220, 143275.41897974192
923229100, 195564.24672571768
902106140, 106598.54164248245
909475230, 317869.7867331199
526303060, 218835.24532223956
528294050, 169995.07722757035
909275310, 235400.11550725298
528480040, 249099.77768571995
903226160, 119157.83494982016
905480030, 109846.90558676659
907425015, 146767.31009704398
528218150, 186386.42761042132
905352140, 246803.50520209273
907290020, 257545.46714495073
909251170, 160560.87350107267
535302070, 125104.45996015794
532378240, 124696.85158562033
527402130, 108017.73302485778
533221080, 174300.1451347964
905108170, 151445.51948121926
527158090, 182146.52894118853
535355020, 190906.50523205756
535451210, 110602.47995870245
528326110, 321796.20294364233
908152060, 122818.38327956377
908188140, 135269.89525027573
531375060, 141445.44547498765
902204060, 123938.36699559532
907194110, 191453.14645782576
907196060, 197870.610617855
909250210, 110519.52832546677
902109160, 118605.12104533872
907192090, 212425.0098655445
908276140, 96144.1422736681
903456060, 78211.86243233342
535353060, 120151.30011274453
534175080, 197692.68541952866
903430080, 122082.21210144836
906223110, 227303.210969032
528431050, 270315.8513777452
914476430, 154903.92664097907
906426195, 258790.88877613042
905226130, 151989.43738384245
528363110, 351717.48631022417
907412090, 195583.91107117257
905402110, 134429.05526746393
528102110, 455232.3887455708
908201100, 87166.61952633379
914476080, 121646.67975796165
533206040, 180699.64270145804
909281080, 216614.7190053326
902105130, 81271.49593451868
916403230, 185627.71107359778
